,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
240,a100000339,1/11/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/11/2018,3/10/2018,House Ads,FALSE
241,a100000339,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/11/2018,3/10/2018,House Ads,FALSE
242,a100000340,1/12/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/12/2018,3/8/2018,House Ads,FALSE
243,a100000340,1/10/2018,House Ads,personalization,FALSE,English,English,0-18 years,1/12/2018,3/8/2018,House Ads,FALSE
244,a100000341,1/13/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/13/2018,4/17/2018,House Ads,FALSE
245,a100000341,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,1/13/2018,4/17/2018,House Ads,FALSE
246,a100000342,1/14/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/14/2018,3/1/2018,House Ads,FALSE
247,a100000342,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/14/2018,3/1/2018,House Ads,FALSE
248,a100000343,1/15/2018,House Ads,personalization,TRUE,English,English,30-36 years,1/15/2018,3/9/2018,House Ads,FALSE
249,a100000343,1/10/2018,Push,personalization,FALSE,English,English,30-36 years,1/15/2018,3/9/2018,House Ads,FALSE
250,a100000344,1/16/2018,House Ads,personalization,TRUE,English,English,36-45 years,1/16/2018,3/7/2018,House Ads,FALSE
251,a100000344,1/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,1/16/2018,3/7/2018,House Ads,FALSE
252,a100000345,1/17/2018,House Ads,personalization,TRUE,English,Spanish,45-55 years,1/17/2018,2/8/2018,House Ads,FALSE
253,a100000345,1/10/2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,1/17/2018,2/8/2018,House Ads,FALSE
254,a100000346,1/18/2018,House Ads,personalization,TRUE,English,English,55+ years,1/18/2018,,House Ads,TRUE
255,a100000346,1/10/2018,House Ads,personalization,FALSE,English,English,55+ years,1/18/2018,,House Ads,TRUE
256,a100000347,1/19/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/19/2018,,House Ads,TRUE
257,a100000347,1/10/2018,Push,personalization,FALSE,English,English,0-18 years,1/19/2018,,House Ads,TRUE
258,a100000348,1/20/2018,House Ads,personalization,TRUE,English,German,19-24 years,1/20/2018,,House Ads,TRUE
259,a100000348,1/10/2018,Facebook,personalization,FALSE,German,German,19-24 years,1/20/2018,,House Ads,TRUE
260,a100000349,1/21/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/21/2018,3/4/2018,House Ads,FALSE
261,a100000349,1/10/2018,Instagram,personalization,FALSE,English,English,24-30 years,1/21/2018,3/4/2018,House Ads,FALSE
262,a100000350,1/22/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/22/2018,2/22/2018,House Ads,FALSE
263,a100000350,1/10/2018,Instagram,personalization,FALSE,English,English,0-18 years,1/22/2018,2/22/2018,House Ads,FALSE
264,a100000351,1/23/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/23/2018,4/22/2018,House Ads,FALSE
265,a100000351,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,1/23/2018,4/22/2018,House Ads,FALSE
266,a100000352,1/24/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/24/2018,1/25/2018,House Ads,FALSE
267,a100000352,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/24/2018,1/25/2018,House Ads,FALSE
268,a100000353,1/25/2018,House Ads,personalization,TRUE,English,German,0-18 years,1/25/2018,3/27/2018,House Ads,FALSE
269,a100000353,1/10/2018,House Ads,personalization,FALSE,German,German,0-18 years,1/25/2018,3/27/2018,House Ads,FALSE
270,a100000354,1/26/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/26/2018,3/25/2018,House Ads,FALSE
271,a100000355,1/27/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/27/2018,2/17/2018,House Ads,FALSE
272,a100000356,1/28/2018,House Ads,personalization,TRUE,English,Spanish,0-18 years,1/28/2018,3/1/2018,House Ads,FALSE
273,a100000357,1/29/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/29/2018,2/20/2018,House Ads,FALSE
274,a100000358,1/30/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/30/2018,,House Ads,TRUE
275,a100000359,1/31/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/31/2018,,House Ads,TRUE
276,a100000360,1/11/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/11/2018,2/24/2018,House Ads,FALSE
277,a100000361,1/12/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/12/2018,2/21/2018,House Ads,FALSE
278,a100000362,1/13/2018,House Ads,control,TRUE,English,German,0-18 years,1/13/2018,2/12/2018,House Ads,FALSE
279,a100000363,1/14/2018,House Ads,control,TRUE,English,English,19-24 years,1/14/2018,2/18/2018,House Ads,FALSE
280,a100000364,1/15/2018,House Ads,control,TRUE,English,English,24-30 years,1/15/2018,3/17/2018,House Ads,FALSE
281,a100000365,1/16/2018,House Ads,control,TRUE,English,English,30-36 years,1/16/2018,3/29/2018,House Ads,FALSE
282,a100000366,1/17/2018,House Ads,control,TRUE,English,Spanish,36-45 years,1/17/2018,2/16/2018,House Ads,FALSE
283,a100000367,1/18/2018,House Ads,control,TRUE,English,English,45-55 years,1/18/2018,2/10/2018,House Ads,FALSE
284,a100000368,1/19/2018,House Ads,control,TRUE,English,English,55+ years,1/19/2018,4/6/2018,House Ads,FALSE
285,a100000369,1/20/2018,House Ads,control,TRUE,English,English,0-18 years,1/20/2018,,House Ads,TRUE
286,a100000370,1/21/2018,House Ads,control,TRUE,English,English,19-24 years,1/21/2018,,House Ads,TRUE
287,a100000371,1/22/2018,House Ads,control,TRUE,English,Arabic,24-30 years,1/22/2018,,House Ads,TRUE
288,a100000372,1/23/2018,House Ads,control,TRUE,English,English,30-36 years,1/23/2018,,House Ads,TRUE
289,a100000373,1/24/2018,House Ads,control,TRUE,English,English,36-45 years,1/24/2018,,House Ads,TRUE
290,a100000374,1/25/2018,House Ads,control,TRUE,English,German,45-55 years,1/25/2018,,House Ads,TRUE
291,a100000375,1/26/2018,House Ads,control,TRUE,English,Spanish,55+ years,1/26/2018,,House Ads,TRUE
292,a100000376,1/27/2018,House Ads,control,TRUE,English,Spanish,0-18 years,1/27/2018,,House Ads,TRUE
293,a100000377,1/28/2018,House Ads,control,TRUE,English,English,19-24 years,1/28/2018,,House Ads,TRUE
294,a100000378,1/29/2018,House Ads,control,TRUE,English,English,24-30 years,1/29/2018,4/9/2018,House Ads,FALSE
295,a100000379,1/30/2018,House Ads,control,TRUE,English,Spanish,30-36 years,1/30/2018,3/23/2018,House Ads,FALSE
296,a100000380,1/31/2018,House Ads,control,TRUE,English,English,36-45 years,1/31/2018,5/9/2018,House Ads,FALSE
297,a100000381,1/11/2018,House Ads,control,TRUE,English,English,45-55 years,1/11/2018,3/20/2018,House Ads,FALSE
298,a100000382,1/12/2018,House Ads,control,TRUE,English,English,55+ years,1/12/2018,2/5/2018,House Ads,FALSE
299,a100000383,1/13/2018,House Ads,control,TRUE,English,English,0-18 years,1/13/2018,3/19/2018,House Ads,FALSE
300,a100000384,1/14/2018,House Ads,control,TRUE,English,English,19-24 years,1/14/2018,1/28/2018,House Ads,FALSE
301,a100000385,1/15/2018,House Ads,control,TRUE,English,English,24-30 years,1/15/2018,3/22/2018,House Ads,FALSE
302,a100000386,1/16/2018,House Ads,control,TRUE,English,English,30-36 years,1/16/2018,2/1/2018,House Ads,FALSE
303,a100000387,1/17/2018,House Ads,control,TRUE,English,Spanish,36-45 years,1/17/2018,2/3/2018,House Ads,FALSE
304,a100000388,1/18/2018,House Ads,control,TRUE,English,German,45-55 years,1/18/2018,3/31/2018,House Ads,FALSE
305,a100000389,1/19/2018,House Ads,control,TRUE,English,English,55+ years,1/19/2018,4/19/2018,House Ads,FALSE
306,a100000390,1/20/2018,House Ads,control,TRUE,English,Arabic,0-18 years,1/20/2018,1/31/2018,House Ads,FALSE
307,a100000391,1/21/2018,House Ads,control,TRUE,English,English,19-24 years,1/21/2018,4/3/2018,House Ads,FALSE
308,a100000392,1/22/2018,House Ads,control,TRUE,English,English,24-30 years,1/22/2018,2/16/2018,House Ads,FALSE
309,a100000393,1/23/2018,House Ads,control,TRUE,English,English,30-36 years,1/23/2018,3/28/2018,House Ads,FALSE
310,a100000394,1/24/2018,House Ads,control,TRUE,English,English,36-45 years,1/24/2018,2/20/2018,House Ads,FALSE
311,a100000395,1/25/2018,House Ads,control,TRUE,English,English,45-55 years,1/25/2018,,House Ads,TRUE
312,a100000396,1/26/2018,House Ads,control,TRUE,English,Spanish,55+ years,1/26/2018,,House Ads,TRUE
313,a100000397,1/27/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/27/2018,,House Ads,TRUE
314,a100000398,1/28/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/28/2018,2/5/2018,House Ads,FALSE
315,a100000399,1/29/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/29/2018,3/9/2018,House Ads,FALSE
316,a100000400,1/30/2018,House Ads,personalization,TRUE,English,English,30-36 years,1/30/2018,4/8/2018,House Ads,FALSE
317,a100000401,1/31/2018,House Ads,personalization,TRUE,English,Arabic,36-45 years,1/31/2018,4/19/2018,House Ads,FALSE
318,a100000402,1/11/2018,House Ads,personalization,TRUE,English,English,45-55 years,1/11/2018,2/25/2018,House Ads,FALSE
319,a100000403,1/13/2018,House Ads,personalization,TRUE,English,English,55+ years,1/13/2018,1/24/2018,House Ads,FALSE
320,a100000404,1/14/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/14/2018,1/22/2018,House Ads,FALSE
321,a100000405,1/15/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/15/2018,4/8/2018,House Ads,FALSE
322,a100000406,1/16/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/16/2018,3/13/2018,House Ads,FALSE
323,a100000407,1/17/2018,House Ads,personalization,TRUE,English,Spanish,0-18 years,1/17/2018,,House Ads,TRUE
324,a100000408,1/18/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/18/2018,,House Ads,TRUE
325,a100000409,1/19/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/19/2018,,House Ads,TRUE
326,a100000410,1/20/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/20/2018,,House Ads,TRUE
327,a100000411,1/22/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/22/2018,,House Ads,TRUE
328,a100000412,1/23/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/23/2018,,House Ads,TRUE
329,a100000413,1/24/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/24/2018,,House Ads,TRUE
330,a100000414,1/25/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/25/2018,,House Ads,TRUE
331,a100000415,1/26/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/26/2018,,House Ads,TRUE
332,a100000416,1/27/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/27/2018,,House Ads,TRUE
333,a100000417,1/28/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/28/2018,,House Ads,TRUE
334,a100000418,1/29/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/29/2018,,House Ads,TRUE
335,a100000419,1/30/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/30/2018,,House Ads,TRUE
336,a100000420,1/31/2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,1/31/2018,,House Ads,TRUE
337,a100000494,1/11/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/11/2018,,House Ads,TRUE
338,a100000495,1/13/2018,House Ads,personalization,TRUE,English,English,30-36 years,1/13/2018,,House Ads,TRUE
339,a100000496,1/14/2018,House Ads,personalization,TRUE,English,English,36-45 years,1/14/2018,,House Ads,TRUE
340,a100000497,1/15/2018,House Ads,personalization,TRUE,English,English,45-55 years,1/15/2018,,House Ads,TRUE
341,a100000498,1/16/2018,House Ads,personalization,TRUE,English,English,55+ years,1/16/2018,,House Ads,TRUE
342,a100000499,1/17/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/17/2018,,House Ads,TRUE
343,a100000500,1/18/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/18/2018,,House Ads,TRUE
344,a100000509,1/20/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/20/2018,,House Ads,TRUE
345,a100000510,1/21/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/21/2018,,House Ads,TRUE
346,a100000511,1/22/2018,House Ads,personalization,TRUE,English,German,19-24 years,1/22/2018,,House Ads,TRUE
347,a100000512,1/24/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/24/2018,,House Ads,TRUE
348,a100000513,1/25/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/25/2018,,House Ads,TRUE
349,a100000514,1/26/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/26/2018,,House Ads,TRUE
350,a100000515,1/27/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/27/2018,,House Ads,TRUE
351,a100000523,1/28/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/28/2018,,House Ads,TRUE
352,a100000524,1/30/2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,1/30/2018,,House Ads,TRUE
353,a100000525,1/31/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/31/2018,,House Ads,TRUE
354,a100000526,1/1/2018,Email,personalization,TRUE,Arabic,Arabic,0-18 years,1/1/2018,,Email,TRUE
355,a100000527,1/2/2018,Push,personalization,TRUE,English,English,19-24 years,1/2/2018,,Push,TRUE
356,a100000528,1/3/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/3/2018,,Facebook,TRUE
357,a100000529,1/4/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/4/2018,,Instagram,TRUE
358,a100000530,1/5/2018,Email,personalization,TRUE,Arabic,Arabic,19-24 years,1/5/2018,,Email,TRUE
359,a100000531,1/6/2018,Push,personalization,TRUE,English,English,24-30 years,1/6/2018,,Push,TRUE
360,a100000532,1/7/2018,Facebook,personalization,TRUE,English,English,30-36 years,1/7/2018,,Facebook,TRUE
361,a100000533,1/8/2018,Instagram,personalization,TRUE,English,English,36-45 years,1/8/2018,,Instagram,TRUE
362,a100000534,1/9/2018,Email,personalization,FALSE,English,English,45-55 years,1/9/2018,,Email,TRUE
363,a100000535,1/10/2018,Push,personalization,TRUE,English,English,55+ years,1/10/2018,,Push,TRUE
364,a100000536,1/11/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/11/2018,3/26/2018,Facebook,FALSE
365,a100000537,1/12/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/12/2018,2/25/2018,Instagram,FALSE
366,a100000538,1/13/2018,Email,personalization,TRUE,Arabic,Arabic,24-30 years,1/13/2018,1/23/2018,Email,FALSE
367,a100000539,1/14/2018,Push,personalization,TRUE,English,English,0-18 years,1/14/2018,2/28/2018,Push,FALSE
368,a100000540,1/15/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/15/2018,3/25/2018,Facebook,FALSE
369,a100000541,1/16/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/16/2018,3/12/2018,Instagram,FALSE
370,a100000542,1/17/2018,Email,personalization,TRUE,English,English,0-18 years,1/17/2018,2/12/2018,Email,FALSE
371,a100000543,1/18/2018,Push,personalization,TRUE,English,English,19-24 years,1/18/2018,4/27/2018,Push,FALSE
372,a100000544,1/19/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/19/2018,1/29/2018,Facebook,FALSE
373,a100000545,1/20/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/20/2018,,Instagram,TRUE
374,a100000546,1/21/2018,Email,personalization,TRUE,English,English,19-24 years,1/21/2018,,Email,TRUE
375,a100000547,1/22/2018,Push,personalization,TRUE,English,English,24-30 years,1/22/2018,,Push,TRUE
376,a100000548,1/23/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/23/2018,,Facebook,TRUE
377,a100000549,1/24/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/24/2018,,Instagram,TRUE
378,a100000550,1/25/2018,Email,personalization,TRUE,English,English,24-30 years,1/25/2018,,Email,TRUE
379,a100000551,1/26/2018,Push,personalization,TRUE,English,English,0-18 years,1/26/2018,,Push,TRUE
380,a100000552,1/27/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/27/2018,,Facebook,TRUE
381,a100000553,1/28/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/28/2018,,Instagram,TRUE
382,a100000554,1/29/2018,Email,personalization,FALSE,English,English,30-36 years,1/29/2018,,Email,TRUE
383,a100000555,1/30/2018,Push,personalization,TRUE,English,English,36-45 years,1/30/2018,5/2/2018,Push,FALSE
384,a100000556,1/31/2018,Facebook,personalization,TRUE,English,English,45-55 years,1/31/2018,3/5/2018,Facebook,FALSE
385,a100000557,1/1/2018,Instagram,personalization,TRUE,English,English,55+ years,1/1/2018,1/9/2018,Instagram,FALSE
386,a100000558,1/2/2018,Email,personalization,TRUE,English,English,0-18 years,1/2/2018,3/26/2018,Email,FALSE
387,a100000559,1/3/2018,Push,personalization,TRUE,English,English,19-24 years,1/3/2018,1/6/2018,Push,FALSE
388,a100000560,1/4/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/4/2018,1/25/2018,Facebook,FALSE
389,a100000561,1/5/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/5/2018,4/7/2018,Instagram,FALSE
390,a100000562,1/6/2018,Email,personalization,FALSE,English,English,19-24 years,1/6/2018,2/15/2018,Email,FALSE
391,a100000563,1/7/2018,Push,personalization,TRUE,English,English,24-30 years,1/7/2018,1/10/2018,Push,FALSE
392,a100000564,1/8/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/8/2018,,Facebook,TRUE
393,a100000565,1/9/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/9/2018,,Instagram,TRUE
394,a100000566,1/10/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/10/2018,,Facebook,TRUE
395,a100000567,1/11/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/11/2018,,Facebook,TRUE
396,a100000568,1/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/12/2018,,Facebook,TRUE
397,a100000569,1/13/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/13/2018,,Facebook,TRUE
398,a100000570,1/14/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/14/2018,,Facebook,TRUE
399,a100000571,1/15/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/15/2018,2/26/2018,Facebook,FALSE
400,a100000572,1/16/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/16/2018,1/23/2018,Facebook,FALSE
401,a100000573,1/17/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/17/2018,1/21/2018,Facebook,FALSE
402,a100000574,1/18/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/18/2018,1/19/2018,Facebook,FALSE
403,a100000575,1/19/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/19/2018,2/23/2018,Facebook,FALSE
404,a100000576,1/20/2018,Facebook,personalization,TRUE,English,English,30-36 years,1/20/2018,4/21/2018,Facebook,FALSE
405,a100000577,1/21/2018,Facebook,personalization,TRUE,English,English,36-45 years,1/21/2018,3/31/2018,Facebook,FALSE
406,a100000578,1/22/2018,Facebook,personalization,TRUE,English,English,45-55 years,1/22/2018,4/2/2018,Facebook,FALSE
407,a100000579,1/23/2018,Facebook,personalization,TRUE,English,English,55+ years,1/23/2018,2/16/2018,Facebook,FALSE
408,a100000580,1/24/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/24/2018,,Facebook,TRUE
409,a100000581,1/25/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/25/2018,,Facebook,TRUE
